Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.826
Guinea,GIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.5284733113745
Guinea,GIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.653986926333
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.91435947913097
Guinea-Bissau,GNB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2277.6428917182
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.066
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Guinea-Bissau,GNB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,66
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.945
Guinea-Bissau,GNB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.159983207889735
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,26
Guinea-Bissau,GNB,Individuals using the Internet (% of population),IT.NET.USER.ZS,14.8
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.066
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.3584920912937
Guinea-Bissau,GNB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.7058928971019
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.69111461822289
Guyana,GUY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12801.640438226
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.667
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.538
Guyana,GUY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.21257965409595
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,90
Guyana,GUY,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.7
Guyana,GUY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.462
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7580270434004
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.2070906824899
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.90465615515584
Haiti,HTI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3474.34692898372
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.854
Haiti,HTI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Haiti,HTI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,69
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.346
Haiti,HTI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.331492100855686
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.3
Haiti,HTI,Individuals using the Internet (% of population),IT.NET.USER.ZS,27.2
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.881
Haiti,HTI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.8264709950195
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.7054083866046
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.6800887242584
Honduras,HND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6099.60734919414
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.692
Honduras,HND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,24.4584407806396
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.457
Honduras,HND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.973932683690273
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
Honduras,HND,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.7
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.528
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.6697681094878
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5389223099615
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.93436084442044
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,65662.8109535245
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.6956097560976
"Hong Kong SAR, China",HKG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,72.9228515625
"Hong Kong SAR, China",HKG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Hong Kong SAR, China",HKG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.96963425850782
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),IT.NET.USER.ZS,89.4
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.124
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.0652727034141459
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.21876244307908
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.49387243939522
Hungary,HUN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,33619.809164594
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8170731707317
Hungary,HUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,49.910270690918
Hungary,HUN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.062
Hungary,HUN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.22712277504846
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.8
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.156
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.75419763895675
Hungary,HUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.1696808716092
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.34824281150154
Iceland,ISL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,63943.2920504196
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6609756097561
Iceland,ISL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,71.3372497558594
Iceland,ISL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.773
Iceland,ISL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.69918462434479
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,98.3
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.742
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.77800002570441
Iceland,ISL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.5602567935748
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.76041559180596
India,IND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,7326.60693679859
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.467
India,IND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,27.9090518951416
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.6
India,IND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.78999731844213
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.8
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.2
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.618
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.5583314049368
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5000166464804
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.32817337461298
Indonesia,IDN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11772.5743296107
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.936
Indonesia,IDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,36.633861541748
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.659
Indonesia,IDN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.00382979913667
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.3
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.783
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.1566308462661
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.3791548040237
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.80879806953157
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15108.1094121896
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.971
"Iran, Islamic Rep.",IRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,68.1274108886719
"Iran, Islamic Rep.",IRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.394
"Iran, Islamic Rep.",IRN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.83565723325155
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9
"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,64
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.232
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.82705877594884
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.2293263183709
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.04492437660278
Iraq,IRQ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14417.6306896454
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.413
Iraq,IRQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Iraq,IRQ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.278
Iraq,IRQ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.21176025748352
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9
Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,49.4
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.02
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.97672780101335
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,51.3296814634291
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.18405889884769
Ireland,IRL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,88229.6758554195
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1560975609756
Ireland,IRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,77.7806167602539
Ireland,IRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.947
Ireland,IRL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.96511535994182
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.1
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.713
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.11924663459632
Ireland,IRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.2358904469279
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.362173038229378
Isle of Man,IMN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.457
Isle of Man,IMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Isle of Man,IMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.458
Isle of Man,IMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.400506349187324
Isle of Man,IMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.43195587054351
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Israel,ISR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,42665.265663717
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5512195121951
Israel,ISR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,59.0658683776855
Israel,ISR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.336
Israel,ISR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.79586379442921
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,81.6
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.14
Israel,ISR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.4382377166529
Israel,ISR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.6105379660497
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.25941497450575
Italy,ITA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,48374.1633532922
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.9463414634147
Italy,ITA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,62.69580078125
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.144
Italy,ITA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.7144500537682
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,63.1
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.211
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.89343264776643
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.7926142437946
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.22653316645812
Jamaica,JAM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9964.39102196217
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.911
Jamaica,JAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Jamaica,JAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.378
Jamaica,JAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.58462712073881
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4
Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,55.1
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.399
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.63178586034485
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.4369995118798
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.37839864991561
Japan,JPN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,44547.0524430962
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.099756097561
Japan,JPN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,62.4629783630371
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.535
Japan,JPN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.59147213558895
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.7
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.822
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.12844054943922
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.8824260088632
